%JahrStadtteil,Bevölkerung Jahr,Bevölkerung Stadtteil,Bevölkerung,Bevölkerung männlich,Bevölkerung weiblich,Bevölkerung männlich (%),Bevölkerung weiblich (%),AKFrom,AKTo,AltersKlasse
2016Südstadt,2016,Südstadt,928,486,442,"0,52370689655172","0,47629310344828",6,14,6-14
2007Südweststadt,2007,Südweststadt,1267,658,609,"0,51933701657459","0,48066298342541",6,14,6-14
2008Südweststadt,2008,Südweststadt,1292,655,637,"0,50696594427245","0,49303405572755",6,14,6-14
2009Südweststadt,2009,Südweststadt,1295,654,641,"0,50501930501931","0,49498069498069",6,14,6-14
2010Südweststadt,2010,Südweststadt,1362,702,660,"0,51541850220264","0,48458149779736",6,14,6-14
2011Südweststadt,2011,Südweststadt,1382,720,662,"0,52098408104197","0,47901591895803",6,14,6-14
2012Südweststadt,2012,Südweststadt,1368,706,662,"0,51608187134503","0,48391812865497",6,14,6-14
2013Südweststadt,2013,Südweststadt,1379,706,673,"0,51196519216824","0,48803480783176",6,14,6-14
2014Südweststadt,2014,Südweststadt,1430,750,680,"0,52447552447552","0,47552447552448",6,14,6-14
2015Südweststadt,2015,Südweststadt,1376,709,667,"0,51526162790698","0,48473837209302",6,14,6-14
2016Südweststadt,2016,Südweststadt,1353,678,675,"0,50110864745011","0,49889135254989",6,14,6-14
2007Weststadt,2007,Weststadt,1267,647,620,"0,51065509076559","0,48934490923441",6,14,6-14
2008Weststadt,2008,Weststadt,1255,625,630,"0,49800796812749","0,50199203187251",6,14,6-14
2009Weststadt,2009,Weststadt,1249,636,613,"0,50920736589271","0,49079263410729",6,14,6-14
2010Weststadt,2010,Weststadt,1269,644,625,"0,50748620961387","0,49251379038613",6,14,6-14
2011Weststadt,2011,Weststadt,1239,609,630,"0,49152542372881","0,50847457627119",6,14,6-14
2012Weststadt,2012,Weststadt,1223,596,627,"0,48732624693377","0,51267375306623",6,14,6-14
2013Weststadt,2013,Weststadt,1241,622,619,"0,50120870265915","0,49879129734085",6,14,6-14
2014Weststadt,2014,Weststadt,1259,616,643,"0,48927720413026","0,51072279586974",6,14,6-14
2015Weststadt,2015,Weststadt,1245,604,641,"0,485140562249","0,514859437751",6,14,6-14
2016Weststadt,2016,Weststadt,1270,625,645,"0,49212598425197","0,50787401574803",6,14,6-14
2007Nordweststadt,2007,Nordweststadt,812,437,375,"0,53817733990148","0,46182266009852",6,14,6-14
2008Nordweststadt,2008,Nordweststadt,803,433,370,"0,53922789539228","0,46077210460772",6,14,6-14
2009Nordweststadt,2009,Nordweststadt,778,410,368,"0,52699228791774","0,47300771208226",6,14,6-14
2010Nordweststadt,2010,Nordweststadt,766,402,364,"0,52480417754569","0,47519582245431",6,14,6-14
2011Nordweststadt,2011,Nordweststadt,774,412,362,"0,53229974160207","0,46770025839793",6,14,6-14
2012Nordweststadt,2012,Nordweststadt,756,400,356,"0,52910052910053","0,47089947089947",6,14,6-14
2013Nordweststadt,2013,Nordweststadt,760,397,363,"0,52236842105263","0,47763157894737",6,14,6-14
2014Nordweststadt,2014,Nordweststadt,776,388,388,"0,5","0,5",6,14,6-14
2015Nordweststadt,2015,Nordweststadt,800,384,416,"0,48","0,52",6,14,6-14
2016Nordweststadt,2016,Nordweststadt,795,393,402,"0,49433962264151","0,50566037735849",6,14,6-14
2007Oststadt,2007,Oststadt,878,462,416,"0,52619589977221","0,47380410022779",6,14,6-14
2008Oststadt,2008,Oststadt,862,449,413,"0,52088167053364","0,47911832946636",6,14,6-14
2009Oststadt,2009,Oststadt,824,423,401,"0,51334951456311","0,48665048543689",6,14,6-14
2010Oststadt,2010,Oststadt,868,454,414,"0,52304147465438","0,47695852534562",6,14,6-14
2011Oststadt,2011,Oststadt,874,479,395,"0,54805491990847","0,45194508009153",6,14,6-14
2012Oststadt,2012,Oststadt,914,494,420,"0,54048140043764","0,45951859956236",6,14,6-14
2013Oststadt,2013,Oststadt,1049,568,481,"0,54146806482364","0,45853193517636",6,14,6-14
2014Oststadt,2014,Oststadt,1570,847,723,"0,53949044585987","0,46050955414013",6,14,6-14
2015Oststadt,2015,Oststadt,2137,1162,975,"0,54375292466074","0,45624707533926",6,14,6-14
2016Oststadt,2016,Oststadt,1206,641,565,"0,53150912106136","0,46849087893864",6,14,6-14
2007Mühlburg,2007,Mühlburg,995,512,483,"0,51457286432161","0,48542713567839",6,14,6-14
2008Mühlburg,2008,Mühlburg,972,487,485,"0,50102880658436","0,49897119341564",6,14,6-14
2009Mühlburg,2009,Mühlburg,981,497,484,"0,50662589194699","0,49337410805301",6,14,6-14
2010Mühlburg,2010,Mühlburg,992,502,490,"0,50604838709677","0,49395161290323",6,14,6-14
2011Mühlburg,2011,Mühlburg,993,507,486,"0,51057401812689","0,48942598187311",6,14,6-14
2012Mühlburg,2012,Mühlburg,980,497,483,"0,50714285714286","0,49285714285714",6,14,6-14
2013Mühlburg,2013,Mühlburg,955,476,479,"0,49842931937173","0,50157068062827",6,14,6-14
2014Mühlburg,2014,Mühlburg,993,489,504,"0,49244712990937","0,50755287009063",6,14,6-14
2015Mühlburg,2015,Mühlburg,998,503,495,"0,50400801603206","0,49599198396794",6,14,6-14
2016Mühlburg,2016,Mühlburg,1036,506,530,"0,48841698841699","0,51158301158301",6,14,6-14
2007Daxlanden,2007,Daxlanden,979,501,478,"0,51174668028601","0,48825331971399",6,14,6-14
2008Daxlanden,2008,Daxlanden,967,493,474,"0,50982419855222","0,49017580144778",6,14,6-14
2009Daxlanden,2009,Daxlanden,936,481,455,"0,51388888888889","0,48611111111111",6,14,6-14
2010Daxlanden,2010,Daxlanden,927,487,440,"0,52535059331176","0,47464940668824",6,14,6-14
2011Daxlanden,2011,Daxlanden,895,477,418,"0,53296089385475","0,46703910614525",6,14,6-14
2012Daxlanden,2012,Daxlanden,874,466,408,"0,53318077803204","0,46681922196796",6,14,6-14
2013Daxlanden,2013,Daxlanden,837,449,388,"0,53643966547192","0,46356033452808",6,14,6-14
2014Daxlanden,2014,Daxlanden,832,449,383,"0,53966346153846","0,46033653846154",6,14,6-14
2015Daxlanden,2015,Daxlanden,826,443,383,"0,5363196125908","0,4636803874092",6,14,6-14
2016Daxlanden,2016,Daxlanden,832,451,381,"0,54206730769231","0,45793269230769",6,14,6-14
2007Knielingen,2007,Knielingen,721,367,354,"0,50901525658807","0,49098474341193",6,14,6-14
2008Knielingen,2008,Knielingen,698,374,324,"0,53581661891117","0,46418338108883",6,14,6-14
2009Knielingen,2009,Knielingen,676,360,316,"0,53254437869822","0,46745562130178",6,14,6-14
2010Knielingen,2010,Knielingen,666,356,310,"0,53453453453453","0,46546546546547",6,14,6-14
2011Knielingen,2011,Knielingen,657,350,307,"0,53272450532725","0,46727549467275",6,14,6-14
2012Knielingen,2012,Knielingen,651,331,320,"0,50844854070661","0,49155145929339",6,14,6-14
2013Knielingen,2013,Knielingen,659,331,328,"0,50227617602428","0,49772382397572",6,14,6-14
2014Knielingen,2014,Knielingen,693,348,345,"0,5021645021645","0,4978354978355",6,14,6-14
2015Knielingen,2015,Knielingen,708,370,338,"0,5225988700565","0,4774011299435",6,14,6-14
2016Knielingen,2016,Knielingen,757,400,357,"0,52840158520476","0,47159841479524",6,14,6-14
2007Grünwinkel,2007,Grünwinkel,824,417,407,"0,50606796116505","0,49393203883495",6,14,6-14
2008Grünwinkel,2008,Grünwinkel,764,386,378,"0,50523560209424","0,49476439790576",6,14,6-14
2009Grünwinkel,2009,Grünwinkel,775,388,387,"0,50064516129032","0,49935483870968",6,14,6-14
2010Grünwinkel,2010,Grünwinkel,766,381,385,"0,49738903394256","0,50261096605744",6,14,6-14
2011Grünwinkel,2011,Grünwinkel,779,396,383,"0,50834403080873","0,49165596919127",6,14,6-14
2012Grünwinkel,2012,Grünwinkel,760,384,376,"0,50526315789474","0,49473684210526",6,14,6-14
2013Grünwinkel,2013,Grünwinkel,776,389,387,"0,50128865979381","0,49871134020619",6,14,6-14
2014Grünwinkel,2014,Grünwinkel,776,396,380,"0,51030927835052","0,48969072164948",6,14,6-14
2015Grünwinkel,2015,Grünwinkel,795,399,396,"0,50188679245283","0,49811320754717",6,14,6-14
2016Grünwinkel,2016,Grünwinkel,799,402,397,"0,50312891113892","0,49687108886108",6,14,6-14
2007Oberreut,2007,Oberreut,984,539,445,"0,54776422764228","0,45223577235772",6,14,6-14
2008Oberreut,2008,Oberreut,959,524,435,"0,54640250260688","0,45359749739312",6,14,6-14
2009Oberreut,2009,Oberreut,943,518,425,"0,54931071049841","0,45068928950159",6,14,6-14
2010Oberreut,2010,Oberreut,895,475,420,"0,53072625698324","0,46927374301676",6,14,6-14
2011Oberreut,2011,Oberreut,905,466,439,"0,51491712707182","0,48508287292818",6,14,6-14
2012Oberreut,2012,Oberreut,881,465,416,"0,52780930760499","0,47219069239501",6,14,6-14
2013Oberreut,2013,Oberreut,867,453,414,"0,52249134948097","0,47750865051903",6,14,6-14
2014Oberreut,2014,Oberreut,839,426,413,"0,507747318236","0,492252681764",6,14,6-14
2015Oberreut,2015,Oberreut,852,425,427,"0,49882629107981","0,50117370892019",6,14,6-14
2016Oberreut,2016,Oberreut,836,424,412,"0,50717703349282","0,49282296650718",6,14,6-14
2007Beiertheim-Bulach,2007,Beiertheim-Bulach,490,264,226,"0,53877551020408","0,46122448979592",6,14,6-14
2008Beiertheim-Bulach,2008,Beiertheim-Bulach,467,254,213,"0,54389721627409","0,45610278372591",6,14,6-14
2009Beiertheim-Bulach,2009,Beiertheim-Bulach,476,252,224,"0,52941176470588","0,47058823529412",6,14,6-14
2010Beiertheim-Bulach,2010,Beiertheim-Bulach,472,246,226,"0,52118644067797","0,47881355932203",6,14,6-14
2011Beiertheim-Bulach,2011,Beiertheim-Bulach,471,232,239,"0,49256900212314","0,50743099787686",6,14,6-14
2012Beiertheim-Bulach,2012,Beiertheim-Bulach,458,240,218,"0,52401746724891","0,47598253275109",6,14,6-14
2013Beiertheim-Bulach,2013,Beiertheim-Bulach,466,232,234,"0,49785407725322","0,50214592274678",6,14,6-14
2014Beiertheim-Bulach,2014,Beiertheim-Bulach,485,236,249,"0,48659793814433","0,51340206185567",6,14,6-14
2015Beiertheim-Bulach,2015,Beiertheim-Bulach,476,239,237,"0,50210084033613","0,49789915966387",6,14,6-14
2016Beiertheim-Bulach,2016,Beiertheim-Bulach,487,247,240,"0,50718685831622","0,49281314168378",6,14,6-14
2007Weiherfeld-Dammerstock,2007,Weiherfeld-Dammerstock,413,212,201,"0,51331719128329","0,48668280871671",6,14,6-14
2008Weiherfeld-Dammerstock,2008,Weiherfeld-Dammerstock,410,212,198,"0,51707317073171","0,48292682926829",6,14,6-14
2009Weiherfeld-Dammerstock,2009,Weiherfeld-Dammerstock,425,221,204,"0,52","0,48",6,14,6-14
2010Weiherfeld-Dammerstock,2010,Weiherfeld-Dammerstock,446,241,205,"0,54035874439462","0,45964125560538",6,14,6-14
2011Weiherfeld-Dammerstock,2011,Weiherfeld-Dammerstock,433,228,205,"0,52655889145497","0,47344110854503",6,14,6-14
2012Weiherfeld-Dammerstock,2012,Weiherfeld-Dammerstock,442,236,206,"0,53393665158371","0,46606334841629",6,14,6-14
2013Weiherfeld-Dammerstock,2013,Weiherfeld-Dammerstock,440,241,199,"0,54772727272727","0,45227272727273",6,14,6-14
2014Weiherfeld-Dammerstock,2014,Weiherfeld-Dammerstock,454,241,213,"0,53083700440529","0,46916299559471",6,14,6-14
2015Weiherfeld-Dammerstock,2015,Weiherfeld-Dammerstock,443,237,206,"0,53498871331828","0,46501128668172",6,14,6-14
2016Weiherfeld-Dammerstock,2016,Weiherfeld-Dammerstock,443,240,203,"0,54176072234763","0,45823927765237",6,14,6-14
2007Rüppurr,2007,Rüppurr,863,448,415,"0,51911935110081","0,48088064889919",6,14,6-14
2008Rüppurr,2008,Rüppurr,835,426,409,"0,51017964071856","0,48982035928144",6,14,6-14
2009Rüppurr,2009,Rüppurr,812,407,405,"0,5012315270936","0,4987684729064",6,14,6-14
2010Rüppurr,2010,Rüppurr,796,400,396,"0,50251256281407","0,49748743718593",6,14,6-14
2011Rüppurr,2011,Rüppurr,812,416,396,"0,51231527093596","0,48768472906404",6,14,6-14
2012Rüppurr,2012,Rüppurr,821,409,412,"0,49817295980512","0,50182704019488",6,14,6-14
2013Rüppurr,2013,Rüppurr,861,439,422,"0,50987224157956","0,49012775842044",6,14,6-14
2014Rüppurr,2014,Rüppurr,858,437,421,"0,50932400932401","0,49067599067599",6,14,6-14
2015Rüppurr,2015,Rüppurr,872,436,436,"0,5","0,5",6,14,6-14
2016Rüppurr,2016,Rüppurr,866,446,420,"0,51501154734411","0,48498845265589",6,14,6-14
2007Waldstadt,2007,Waldstadt,926,473,453,"0,51079913606911","0,48920086393089",6,14,6-14
2008Waldstadt,2008,Waldstadt,940,483,457,"0,51382978723404","0,48617021276596",6,14,6-14
2009Waldstadt,2009,Waldstadt,959,493,466,"0,5140771637122","0,4859228362878",6,14,6-14
2010Waldstadt,2010,Waldstadt,966,488,478,"0,50517598343685","0,49482401656315",6,14,6-14
2011Waldstadt,2011,Waldstadt,1001,522,479,"0,52147852147852","0,47852147852148",6,14,6-14
2012Waldstadt,2012,Waldstadt,994,528,466,"0,53118712273642","0,46881287726358",6,14,6-14
2013Waldstadt,2013,Waldstadt,992,523,469,"0,52721774193548","0,47278225806452",6,14,6-14
2014Waldstadt,2014,Waldstadt,966,511,455,"0,52898550724638","0,47101449275362",6,14,6-14
2015Waldstadt,2015,Waldstadt,1004,521,483,"0,51892430278884","0,48107569721116",6,14,6-14
2016Waldstadt,2016,Waldstadt,1011,525,486,"0,51928783382789","0,48071216617211",6,14,6-14
2007Rintheim,2007,Rintheim,427,212,215,"0,49648711943794","0,50351288056206",6,14,6-14
2008Rintheim,2008,Rintheim,447,212,235,"0,47427293064877","0,52572706935123",6,14,6-14
2009Rintheim,2009,Rintheim,445,216,229,"0,48539325842697","0,51460674157303",6,14,6-14
2010Rintheim,2010,Rintheim,461,212,249,"0,45986984815618","0,54013015184382",6,14,6-14
2011Rintheim,2011,Rintheim,460,217,243,"0,47173913043478","0,52826086956522",6,14,6-14
2012Rintheim,2012,Rintheim,465,213,252,"0,45806451612903","0,54193548387097",6,14,6-14
2013Rintheim,2013,Rintheim,458,214,244,"0,46724890829694","0,53275109170306",6,14,6-14
2014Rintheim,2014,Rintheim,479,232,247,"0,48434237995825","0,51565762004175",6,14,6-14
2015Rintheim,2015,Rintheim,498,250,248,"0,50200803212851","0,49799196787149",6,14,6-14
2016Rintheim,2016,Rintheim,510,252,258,"0,49411764705882","0,50588235294118",6,14,6-14
2007Hagsfeld,2007,Hagsfeld,675,345,330,"0,51111111111111","0,48888888888889",6,14,6-14
2008Hagsfeld,2008,Hagsfeld,651,332,319,"0,5099846390169","0,4900153609831",6,14,6-14
2009Hagsfeld,2009,Hagsfeld,609,302,307,"0,49589490968801","0,50410509031199",6,14,6-14
2010Hagsfeld,2010,Hagsfeld,593,315,278,"0,53119730185497","0,46880269814503",6,14,6-14
2011Hagsfeld,2011,Hagsfeld,583,307,276,"0,52658662092624","0,47341337907376",6,14,6-14
2012Hagsfeld,2012,Hagsfeld,600,324,276,"0,54","0,46",6,14,6-14
2013Hagsfeld,2013,Hagsfeld,584,307,277,"0,52568493150685","0,47431506849315",6,14,6-14
2014Hagsfeld,2014,Hagsfeld,575,296,279,"0,51478260869565","0,48521739130435",6,14,6-14
2015Hagsfeld,2015,Hagsfeld,563,297,266,"0,52753108348135","0,47246891651865",6,14,6-14
2016Hagsfeld,2016,Hagsfeld,554,290,264,"0,52346570397112","0,47653429602888",6,14,6-14
2007Durlach,2007,Durlach,2168,1059,1109,"0,48846863468635","0,51153136531365",6,14,6-14
2008Durlach,2008,Durlach,2128,1056,1072,"0,49624060150376","0,50375939849624",6,14,6-14
2009Durlach,2009,Durlach,2185,1079,1106,"0,49382151029748","0,50617848970252",6,14,6-14
2010Durlach,2010,Durlach,2157,1081,1076,"0,50115901715345","0,49884098284655",6,14,6-14
2011Durlach,2011,Durlach,2160,1084,1076,"0,50185185185185","0,49814814814815",6,14,6-14
2012Durlach,2012,Durlach,2149,1077,1072,"0,50116333178222","0,49883666821778",6,14,6-14
2013Durlach,2013,Durlach,2135,1085,1050,"0,50819672131148","0,49180327868852",6,14,6-14
2014Durlach,2014,Durlach,2134,1087,1047,"0,50937207122774","0,49062792877226",6,14,6-14
2015Durlach,2015,Durlach,2118,1088,1030,"0,51369216241737","0,48630783758263",6,14,6-14
2016Durlach,2016,Durlach,2133,1095,1038,"0,51336146272855","0,48663853727145",6,14,6-14
2007Grötzingen,2007,Grötzingen,799,394,405,"0,49311639549437","0,50688360450563",6,14,6-14
2008Grötzingen,2008,Grötzingen,795,389,406,"0,48930817610063","0,51069182389937",6,14,6-14
2009Grötzingen,2009,Grötzingen,757,370,387,"0,4887714663144","0,5112285336856",6,14,6-14
2010Grötzingen,2010,Grötzingen,742,370,372,"0,49865229110512","0,50134770889488",6,14,6-14
2011Grötzingen,2011,Grötzingen,731,364,367,"0,49794801641587","0,50205198358413",6,14,6-14
2012Grötzingen,2012,Grötzingen,711,358,353,"0,50351617440225","0,49648382559775",6,14,6-14
2013Grötzingen,2013,Grötzingen,719,363,356,"0,50486787204451","0,49513212795549",6,14,6-14
2014Grötzingen,2014,Grötzingen,730,377,353,"0,51643835616438","0,48356164383562",6,14,6-14
2015Grötzingen,2015,Grötzingen,719,381,338,"0,52990264255911","0,47009735744089",6,14,6-14
2016Grötzingen,2016,Grötzingen,704,367,337,"0,52130681818182","0,47869318181818",6,14,6-14
2007Stupferich,2007,Stupferich,227,127,100,"0,55947136563877","0,44052863436123",6,14,6-14
2008Stupferich,2008,Stupferich,234,126,108,"0,53846153846154","0,46153846153846",6,14,6-14
2009Stupferich,2009,Stupferich,224,120,104,"0,53571428571429","0,46428571428571",6,14,6-14
2010Stupferich,2010,Stupferich,209,108,101,"0,51674641148325","0,48325358851675",6,14,6-14
2011Stupferich,2011,Stupferich,206,104,102,"0,50485436893204","0,49514563106796",6,14,6-14
2012Stupferich,2012,Stupferich,188,98,90,"0,52127659574468","0,47872340425532",6,14,6-14
2013Stupferich,2013,Stupferich,189,95,94,"0,5026455026455","0,4973544973545",6,14,6-14
2014Stupferich,2014,Stupferich,185,92,93,"0,4972972972973","0,5027027027027",6,14,6-14
2015Stupferich,2015,Stupferich,193,96,97,"0,49740932642487","0,50259067357513",6,14,6-14
2016Stupferich,2016,Stupferich,201,96,105,"0,47761194029851","0,52238805970149",6,14,6-14
2007Hohenwettersbach,2007,Hohenwettersbach,368,200,168,"0,54347826086957","0,45652173913043",6,14,6-14
2008Hohenwettersbach,2008,Hohenwettersbach,371,197,174,"0,53099730458221","0,46900269541779",6,14,6-14
2009Hohenwettersbach,2009,Hohenwettersbach,378,195,183,"0,51587301587302","0,48412698412698",6,14,6-14
2010Hohenwettersbach,2010,Hohenwettersbach,388,208,180,"0,5360824742268","0,4639175257732",6,14,6-14
2011Hohenwettersbach,2011,Hohenwettersbach,401,214,187,"0,53366583541147","0,46633416458853",6,14,6-14
2012Hohenwettersbach,2012,Hohenwettersbach,409,214,195,"0,52322738386308","0,47677261613692",6,14,6-14
2013Hohenwettersbach,2013,Hohenwettersbach,409,223,186,"0,54523227383863","0,45476772616137",6,14,6-14
2014Hohenwettersbach,2014,Hohenwettersbach,409,216,193,"0,5281173594132","0,4718826405868",6,14,6-14
2015Hohenwettersbach,2015,Hohenwettersbach,388,207,181,"0,53350515463918","0,46649484536082",6,14,6-14
2016Hohenwettersbach,2016,Hohenwettersbach,375,202,173,"0,53866666666667","0,46133333333333",6,14,6-14
2007Wolfartsweier,2007,Wolfartsweier,251,121,130,"0,48207171314741","0,51792828685259",6,14,6-14
2008Wolfartsweier,2008,Wolfartsweier,253,126,127,"0,49802371541502","0,50197628458498",6,14,6-14
2009Wolfartsweier,2009,Wolfartsweier,245,121,124,"0,49387755102041","0,50612244897959",6,14,6-14
2010Wolfartsweier,2010,Wolfartsweier,239,114,125,"0,47698744769874","0,52301255230126",6,14,6-14
2011Wolfartsweier,2011,Wolfartsweier,239,118,121,"0,49372384937238","0,50627615062762",6,14,6-14
2012Wolfartsweier,2012,Wolfartsweier,232,115,117,"0,49568965517241","0,50431034482759",6,14,6-14
2013Wolfartsweier,2013,Wolfartsweier,243,121,122,"0,49794238683128","0,50205761316872",6,14,6-14
2014Wolfartsweier,2014,Wolfartsweier,239,124,115,"0,51882845188285","0,48117154811715",6,14,6-14
2015Wolfartsweier,2015,Wolfartsweier,243,135,108,"0,55555555555556","0,44444444444444",6,14,6-14
2016Wolfartsweier,2016,Wolfartsweier,232,125,107,"0,53879310344828","0,46120689655172",6,14,6-14
2007Grünwettersbach,2007,Grünwettersbach,345,174,171,"0,50434782608696","0,49565217391304",6,14,6-14
2008Grünwettersbach,2008,Grünwettersbach,356,179,177,"0,50280898876404","0,49719101123596",6,14,6-14
2009Grünwettersbach,2009,Grünwettersbach,357,181,176,"0,50700280112045","0,49299719887955",6,14,6-14
2010Grünwettersbach,2010,Grünwettersbach,362,180,182,"0,49723756906077","0,50276243093923",6,14,6-14
2011Grünwettersbach,2011,Grünwettersbach,370,180,190,"0,48648648648649","0,51351351351351",6,14,6-14
2012Grünwettersbach,2012,Grünwettersbach,370,176,194,"0,47567567567568","0,52432432432432",6,14,6-14
2013Grünwettersbach,2013,Grünwettersbach,342,169,173,"0,49415204678363","0,50584795321637",6,14,6-14
2014Grünwettersbach,2014,Grünwettersbach,339,172,167,"0,50737463126844","0,49262536873156",6,14,6-14
2015Grünwettersbach,2015,Grünwettersbach,334,164,170,"0,49101796407186","0,50898203592814",6,14,6-14
